Geo_Shape,Distance,Departure_PTCAR_ID,Arrival_PTCAR_ID,Departure_Name_FR,Departure_Geo_Point,Departure_Classement_FR,Arrival_Name_FR,Arrival_Geo_Point,Arrival_Classement_FR,disabled
"[[50.91929248249657, 4.055478044299814], [50.931171276259164, 4.052102121168622], [50.93312826398175, 4.051518282165499], [50.93375112421288, 4.051263279035365], [50.93391537042328, 4.05118187723125], [50.93534292604715, 4.050041925148592], [50.93653755329412, 4.049055382200532], [50.93910939899407, 4.047242084304941], [50.939753154345055, 4.046594430323555], [50.94051860691228, 4.045261282996099], [50.94312325212488, 4.038683507111523]]",3.0594797629027997,6,365,Alost,"50.94312325073359, 4.038683507313092",Gare,Erembodegem,"50.91929248110489, 4.055478044501364",Point darrêt,0
"[[50.60757597085545, 4.65013041163728], [50.592425164448926, 4.667147778258962]]",2.07162275597765,261,366,Chastre,"50.60757596946128, 4.650130411837842",Point darrêt,Ernage,"50.592425163054564, 4.667147778459498",Point darrêt,0
"[[50.592425164448926, 4.667147778258962], [50.575267976064836, 4.686368427626607], [50.57124514484745, 4.690630393213302]]",2.8839986181002,438,366,Gembloux,"50.57124514345281, 4.690630393413791",Gare,Ernage,"50.592425163054564, 4.667147778459498",Point darrêt,0
"[[50.928593460397884, 3.962516719829164], [50.928593460397884, 3.962516719829163], [50.925816084608634, 3.96110529559669], [50.92537068812952, 3.960815730280228], [50.92493787820264, 3.96044904240216], [50.924566992848355, 3.960053163364091], [50.924226860514736, 3.959608593600461], [50.9238676561882, 3.959031283448254], [50.913783368112675, 3.935959775753258]]",2.56116170417345,110,367,Bambrugge,"50.913783366720125, 3.935959775955002",Point darrêt,Erpe-Mere,"50.9285934590058, 3.962516720030864",Point darrêt,0
"[[50.94318180227395, 3.982544127196197], [50.942836785180006, 3.981448085756689], [50.9421852255518, 3.979632358695812], [50.941500001504124, 3.97800143082697], [50.94064904943411, 3.976266931729157], [50.940027866819335, 3.975158297674137], [50.93922864825468, 3.973878323524133], [50.935374160786274, 3.967917206625411], [50.934868580135785, 3.967226709650157], [50.934350491015415, 3.966586196938267], [50.933684885203306, 3.965854707853728], [50.93307107514441, 3.965260570409413], [50.932328746139234, 3.964636755287454], [50.9316604291492, 3.964153152580343], [50.928593460397884, 3.962516719829164]]",2.20819375005045,1186,367,Vijfhuizen,"50.94318180088229, 3.982544127397865",Point darrêt,Erpe-Mere,"50.9285934590058, 3.962516720030864",Point darrêt,0
"[[50.89654505809275, 4.584930600736928], [50.896597329057876, 4.585042955520272], [50.89732791947248, 4.594042213579693], [50.90012329815293, 4.628083112973054], [50.90055001720875, 4.633517445095211]]",3.44921306312771,1174,368,Veltem,"50.900550015820514, 4.6335174452958",Point darrêt,Erps-Kwerps,"50.896545056704085, 4.584930600937599",Point darrêt,0
"[[50.89300415046401, 4.543312926825425], [50.89305557142011, 4.543426063657611], [50.893766016593474, 4.552069735832903], [50.89654505809275, 4.584930600736928]]",2.95668361112064,648,368,Kortenberg,"50.89300414907503, 4.543312927026168",Point darrêt,Erps-Kwerps,"50.896545056704085, 4.584930600937599",Point darrêt,0
"[[50.30970783724065, 4.130141061496102], [50.30786821632567, 4.124624091704604], [50.30411129311053, 4.113617375776282]]",1.33171435080629,371,369,Erquelinnes-Village,"50.30970783583689, 4.13014106169753",Point darrêt,Erquelinnes,"50.30411129170655, 4.113617375977737",Gare,0
"[[50.30970783724065, 4.130141061496102], [50.30786821632567, 4.124624091704604], [50.30411129311053, 4.113617375776282]]",1.33171435080629,369,371,Erquelinnes,"50.30411129170655, 4.113617375977737",Gare,Erquelinnes-Village,"50.30970783583689, 4.13014106169753",Point darrêt,0
"[[50.312755390346254, 4.158287829673784], [50.312655847383695, 4.157236820807536], [50.31126363750334, 4.136800156686434], [50.31115309923446, 4.135586280368569], [50.31099511480783, 4.134524338781387], [50.30970783724065, 4.130141061496102]]",2.04868879110638,1093,371,Solre-sur-Sambre,"50.312755388942726, 4.158287829875166",Point darrêt,Erquelinnes-Village,"50.30970783583689, 4.13014106169753",Point darrêt,0
"[[50.540171767378176, 5.573926108998181], [50.54008548949905, 5.573845353023408], [50.53963812554762, 5.573489127138187], [50.53917861163169, 5.573220849791566], [50.53878473578828, 5.573061052690065], [50.53836574434376, 5.572956277403551], [50.52961833787158, 5.572858884799011]]",1.18713169389187,579,375,Hony,"50.54017176598895, 5.573926109197131",Point darrêt,Esneux,"50.52961833648213, 5.572858884997966",Gare,0
"[[50.52961833787157, 5.572858884799011], [50.529291611230676, 5.572854531492363], [50.528016718751246, 5.572768475228931], [50.527336719711656, 5.572640791342153], [50.522991680553915, 5.571432983802803], [50.52246689398687, 5.571250817664212], [50.52177904474078, 5.570855776186711], [50.52109084089607, 5.570216252896684], [50.51575818239355, 5.563720588372552], [50.51508346318591, 5.562968072888038], [50.514578784338035, 5.562555626020331], [50.51398301647201, 5.562226979270344], [50.51341840976663, 5.562037952918109], [50.51283678218221, 5.561961169061003], [50.5123946874746, 5.561982099635232], [50.51194452726089, 5.562074951795319], [50.51151432303733, 5.562234014470739], [50.5110893145669, 5.562465047408652], [50.510516517906616, 5.562903429098541], [50.51006224233339, 5.563357694139714], [50.50975996449115, 5.563728721188792], [50.509405300935, 5.564262614765579], [50.50906390611691, 5.564926836960304], [50.508513556378574, 5.566228219613871], [50.5080458804837, 5.567515240774577], [50.50735901357559, 5.569883954553978], [50.50718067085236, 5.57090684844821], [50.507112577491995, 5.571957846423466], [50.50715865878153, 5.573061588515288], [50.50730143513937, 5.574043509861921], [50.50755186600491, 5.575030649064495], [50.507870445129775, 5.575917950054864], [50.5089593315108, 5.578188092061415]]",3.6197387493268303,974,375,Poulseur,"50.508959330120994, 5.578188092260355",Point darrêt,Esneux,"50.52961833648213, 5.572858884997966",Gare,0
"[[51.4275703117922, 4.463422810773208], [51.462736996681265, 4.451116949102333]]",4.00529035906362,1244,376,Wildert,"51.427570310414005, 4.463422810974087",Point darrêt,Essen,"51.46273699530374, 4.451116949303227",Gare,0
"[[50.874645887542954, 4.165480312447825], [50.87468410031412, 4.16475689725675], [50.87511784236655, 4.155547325611913], [50.875252496257104, 4.153960035441933], [50.87551263080938, 4.152084374824563], [50.87569242731509, 4.151113415170869], [50.876021984985165, 4.149661301062761], [50.876411679355215, 4.148265221280529], [50.88027668978402, 4.13618194921253], [50.88069153869505, 4.134813285384105], [50.881049464632646, 4.133465272662912], [50.88135988827911, 4.132106110017756], [50.881606392920354, 4.130841748491795], [50.88183059222822, 4.129445759912492], [50.88200193674109, 4.128103457897041], [50.88212963318276, 4.126788440514512], [50.88221843291693, 4.125450454248604], [50.882398692140114, 4.115166601057234]]",3.7037482330348896,1131,378,Ternat,"50.874645886151065, 4.165480312649196",Gare,Essene-Lombeek,"50.88239869074807, 4.115166601258688",Point darrêt,0
"[[50.882398692140114, 4.115166601057234], [50.88258975585542, 4.102056019609888], [50.882547620740944, 4.095286581223728]]",1.40213173817226,725,378,Liedekerke,"50.882547619348756, 4.095286581425214",Gare,Essene-Lombeek,"50.88239869074807, 4.115166601258688",Point darrêt,0
"[[50.8388378181944, 4.373972450132619], [50.837844065030126, 4.373501808767495], [50.83677547364511, 4.373615326845915], [50.83550898516064, 4.374447202241741], [50.832519612976654, 4.37703150260397], [50.831487219664986, 4.37800513593569], [50.830873583585905, 4.37862623094835], [50.83036944093698, 4.379204539665577], [50.826420880348856, 4.384456086301931], [50.825527466518984, 4.3856022098427], [50.82130755990269, 4.390498719444376]]",2.33888870383221,218,380,Bruxelles-Luxembourg,"50.83883781680315, 4.373972450333651",Gare,Etterbeek,"50.8213075585112, 4.390498719645379",Gare,0
"[[50.8213075599027, 4.39049871944438], [50.820259286246134, 4.391642570570647], [50.81789232328132, 4.394311704876725], [50.816237886119794, 4.396167380655171], [50.81504335886152, 4.397322574527329], [50.81416978297482, 4.397976687170158], [50.81340881742938, 4.39842487219733], [50.80971059066153, 4.399853339445609]]",1.46872272408301,1219,380,Watermael,"50.80971058926985, 4.399853339646589",Gare,Etterbeek,"50.8213075585112, 4.390498719645379",Gare,0
"[[50.8213075599027, 4.39049871944438], [50.82135407707976, 4.390875401355856], [50.81606389608849, 4.396844822433383], [50.81589467185194, 4.397189465841271], [50.81573612639527, 4.397604850556677], [50.81559548860253, 4.398118225460117], [50.815501404751586, 4.398669443680466], [50.81546140341696, 4.399172733635653], [50.8154644509899, 4.399709610797879], [50.81552151134072, 4.400290868499694], [50.8156160353307, 4.400783111786704], [50.81577042313426, 4.401292214469671], [50.81598037014238, 4.401781281405158], [50.816220051095584, 4.402183175947252], [50.816459357171986, 4.402479499164881], [50.816819203393216, 4.402807700660358], [50.81920158758551, 4.404357132216069]]",1.5342452647775302,1761,380,Delta,"50.81920158619405, 4.404357132417043",Point darrêt,Etterbeek,"50.8213075585112, 4.390498719645379",Gare,0
"[[50.8213075599027, 4.390498719444381], [50.82113980493993, 4.390849380373679], [50.817475000092045, 4.394914285995022], [50.81675433233076, 4.39576280908921], [50.81382752017577, 4.398584069505455], [50.813500184507745, 4.39884983583755], [50.81318720499173, 4.399046151713701], [50.81278123244905, 4.399224808862126], [50.812403687799474, 4.39932452016905], [50.812037711574675, 4.399360955210503], [50.811417943129065, 4.399288180586768], [50.811140728562194, 4.39919541595479], [50.810729377943936, 4.398974654776127], [50.81021537875365, 4.398703674768753], [50.80966821447135, 4.398413181937829]]",1.49364064587464,1912,380,Arcades,"50.80966821307966, 4.39841318213881",Point darrêt,Etterbeek,"50.8213075585112, 4.390498719645379",Gare,0
"[[50.83101229975814, 4.378599139352776], [50.83048825078133, 4.379177921343122], [50.82727539190446, 4.383422109867118], [50.82130755990269, 4.390498719444376]]",1.36804177277411,1973,380,Germoir,"50.83101229836678, 4.378599139553797",Point darrêt,Etterbeek,"50.8213075585112, 4.390498719645379",Gare,0
"[[50.65937064749165, 5.974267220223249], [50.659293721791784, 5.974533386569345], [50.659820230693875, 5.983940164917113], [50.659856043871855, 5.984733817259576], [50.65989042004075, 5.985124593761332], [50.6599152497047, 5.985337702324776], [50.65995703234067, 5.985629218770303], [50.660028089396675, 5.986027900796096], [50.66010519400131, 5.986383509662914], [50.660216395773965, 5.986806014157414], [50.660259996401926, 5.986952400653311], [50.66031257104576, 5.987117524219427], [50.660434448438515, 5.987463640863888], [50.660473812002664, 5.98756592349971], [50.66054135679257, 5.987733286646893], [50.66062609356682, 5.987932101264091], [50.661151707308015, 5.989094927101885], [50.661525720014225, 5.989924278853127], [50.6617468710197, 5.99044053682454], [50.66202717063224, 5.991207804297521], [50.66209951582614, 5.991444353133109], [50.66216345894452, 5.991672831348469], [50.66220280738881, 5.991824085447415], [50.6623350766311, 5.992419355210461], [50.66244391633115, 5.993082648116571], [50.66250515148865, 5.993654610244254], [50.66253421398446, 5.994099058965946], [50.66254669745124, 5.994881552940113], [50.66250657537772, 5.995773501622831], [50.66238313617005, 5.997171521852848], [50.662265504643784, 5.998045934064804], [50.662128847802975, 5.998749705852704], [50.66194657292818, 5.999477715152766], [50.66155046405309, 6.000723461207835], [50.66102611479354, 6.001965948966792], [50.65999424714184, 6.003843476787046], [50.65924221685417, 6.005022608809694], [50.65859555557291, 6.005882983689464], [50.65837560252068, 6.00614953640434], [50.657474298951065, 6.007117536228455], [50.648716333645545, 6.015831360352294], [50.64810431445219, 6.016491621051331], [50.647629139198735, 6.017073202298505], [50.64694270518826, 6.018060993542141], [50.646290181870995, 6.019190519379378], [50.64586389176826, 6.020078460724193], [50.64447264170891, 6.023223039281215], [50.64410236651756, 6.023938011414064], [50.64364509511353, 6.024677778851443], [50.64310694455624, 6.025397793324998], [50.63661571597288, 6.033367206271067], [50.63630970908275, 6.033802164429137], [50.636030073884626, 6.034320339809613], [50.635793632281924, 6.034908610440336], [50.635538545127865, 6.035804172953144], [50.63530533532371, 6.037148397876284]]",5.92286698048543,1226,382,Welkenraedt,"50.65937064610759, 5.974267220421458",Gare,Eupen,"50.635305333939606, 6.037148398074383",Gare,0
"[[50.8777742574513, 4.410014404476271], [50.8682065685372, 4.401355062293688]]",1.2264929316283102,191,383,Bordet,"50.877774256061116, 4.410014404677236",Point darrêt,Evere,"50.86820656714676, 4.401355062494666",Point darrêt,0
"[[50.8682065685372, 4.401355062293686], [50.86635641364643, 4.399696582600468], [50.86379224996014, 4.39748257644674], [50.86222811519953, 4.396248403511827], [50.86080118047918, 4.395255284423539], [50.85941703433314, 4.394628052356487], [50.85791339902011, 4.394270714055116], [50.85659687324676, 4.394138750423989], [50.854757009079435, 4.394274208667772]]",1.6109871874625,812,383,Meiser,"50.85475700768865, 4.394274208868764",Point darrêt,Evere,"50.86820656714676, 4.401355062494666",Point darrêt,0
"[[50.77212949781888, 4.994219913271199], [50.77064357453985, 4.996504063438151], [50.770199988707525, 4.997218960869667], [50.76962172809547, 4.998215183096866], [50.76927140781847, 4.998856768072387], [50.76859876720378, 5.000183305720802], [50.76799437137385, 5.001496760278528], [50.76748113952489, 5.002723590133504], [50.766921306983754, 5.004218749861812], [50.766349146167485, 5.005935343293234], [50.76586090508055, 5.007598317829682], [50.765501716802014, 5.008985886827897], [50.765128817061, 5.010649240325313], [50.764825712457395, 5.012245198319596], [50.7645257100017, 5.014179254559645], [50.764297809905685, 5.016107120464872], [50.76414520580089, 5.017939404905814], [50.76376087904074, 5.036335028170957]]",3.23863700458445,900,384,Neerwinden,"50.76376087765239, 5.036335028370854",Point darrêt,Ezemaal,"50.77212949643041, 4.994219913471169",Gare,0
"[[50.8079314339937, 4.925636678946891], [50.804666887301686, 4.93013646155615], [50.80405861288688, 4.930908408988134], [50.80251857335833, 4.932754790379654], [50.80041641880451, 4.935713967051429], [50.79941860885428, 4.937210272299565], [50.79881068126715, 4.938252064180946], [50.79811704153968, 4.939603938821334], [50.79654543340324, 4.943175759315422], [50.79480263462431, 4.94732097037357], [50.78322917787638, 4.975320029755538], [50.78207675344976, 4.97782904672436], [50.78129012430193, 4.979416810707386], [50.78037226931766, 4.981158223981082], [50.77949637733598, 4.982718619521873], [50.772129497818895, 4.994219913271197]]",6.3079732907403905,1146,384,Tirlemont,"50.80793143260549, 4.925636679146979",Gare,Ezemaal,"50.77212949643041, 4.994219913471169",Gare,0
"[[50.54620487800974, 4.177102420598815], [50.54620487800973, 4.177102420598816], [50.53776290525553, 4.187783098111362], [50.52229480679443, 4.207334653944202], [50.52158830788715, 4.208262632961008], [50.520857643206796, 4.209299972289008], [50.519411502375476, 4.21165452955739]]",3.8597610448828,790,391,Marche-lez-Ecaussinnes,"50.54620487661112, 4.177102420800165",Point darrêt,Familleureux,"50.51941150097654, 4.211654529758689",Point darrêt,0
